Date,Open Price,High_Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-May-13,4878,4950,4875,4924.8,4922.228956,2376,516,11695216,1261,53.07,75,46.8
14-May-13,4853.45,4898,4848,4877.9,4869.942068,41721,403,203178853,40511,97.1,50,24.45
13-May-13,4890,4944.6,4775,4853.45,4868.217884,3791,1203,18455414,1021,26.93,169.6,-36.55
11-May-13,4909,4915,4885,4908.75,4907.825758,132,19,647833,33,25,30,-0.25
10-May-13,4910.85,4928,4855.55,4884.4,4895.668,1000,234,4895668,558,55.8,72.45,-26.45
09-May-13,4872.5,4920,4872.5,4903.25,4908.073356,1445,165,7092166,1011,69.97,47.5,30.75
08-May-13,4885,4943.9,4885,4906.6,4909.775651,2456,304,12058409,1680,68.4,58.9,21.6
07-May-13,4858.1,4923.6,4852.6,4870.2,4888.142956,1448,291,7078031,1148,79.28,71,12.1
06-May-13,4906.8,4925,4890,4891.35,4904.507867,1144,181,5610757,957,83.65,35,-15.45
03-May-13,4900,4947.85,4889.1,4909.85,4901.876481,1182,287,5794018,884,74.79,58.75,9.85
02-May-13,4910,4964,4851,4922.75,4945.52483,19090,1052,94410069,17072,89.43,113,12.75
30-Apr-13,4748,5050,4748,4980.85,4972.654162,16901,2859,84042828,8694,51.44,302,232.85
29-Apr-13,4749,4769,4715,4720.1,4739.683168,606,217,2872248,305,50.33,54,-28.9
26-Apr-13,4702.3,4749,4700,4713.95,4735.479023,1597,688,7562560,1037,64.93,49,11.65
25-Apr-13,4694,4719.95,4652,4700.3,4690.825564,1995,489,9358197,1230,61.65,67.95,6.3
23-Apr-13,4652.15,4695,4640.1,4663.5,4678.986371,587,134,2746565,375,63.88,54.9,11.35
22-Apr-13,4658,4686.8,4647,4683.15,4670.845709,1037,224,4843667,593,57.18,39.8,25.15
18-Apr-13,4669,4682.95,4635.05,4657.2,4663.255765,954,210,4448746,563,59.01,47.9,-11.8
17-Apr-13,4625,4670,4625,4656.95,4647.194406,715,215,3322744,299,41.82,45,31.95
16-Apr-13,4547.25,4635,4547.25,4618.6,4599.96213,845,251,3886968,348,41.18,87.75,71.35
15-Apr-13,4511,4585,4511,4569.65,4564.52891,1055,294,4815578,527,49.95,74,58.65
12-Apr-13,4456,4520,4420,4510.8,4500.942883,1103,252,4964540,617,55.94,100,54.8
11-Apr-13,4539,4539,4467,4515.9,4513.046078,1020,221,4603307,536,52.55,72,-23.1
10-Apr-13,4490,4525,4468,4510.45,4493.65393,916,291,4116187,433,47.27,57,20.45
09-Apr-13,4500,4500,4440,4457.1,4462.097503,841,270,3752624,510,60.64,60,-42.9
08-Apr-13,4467,4520,4450,4452.65,4464.386637,913,191,4075985,636,69.66,70,-14.35
05-Apr-13,4560,4566.2,4450,4471.45,4490.557419,2325,834,10440546,1443,62.06,116.2,-88.55
04-Apr-13,4607.2,4624,4548.25,4560.85,4575.545619,1107,284,5065129,711,64.23,75.75,-46.35
03-Apr-13,4630,4648.95,4629,4635.05,4637.624535,538,124,2495042,336,62.45,19.95,5.05
02-Apr-13,4622.85,4630,4605,4617.25,4615.896552,464,98,2141776,113,24.35,25,-5.6
01-Apr-13,4620,4653,4591.8,4608,4621.98916,738,196,3411028,318,43.09,61.2,-12
28-Mar-13,4410,4624.9,4410,4589.45,4597.241402,1512,460,6951029,800,52.91,214.9,179.45
26-Mar-13,4595,4614,4570,4588.5,4595.815873,1575,446,7238410,725,46.03,44,-6.5
25-Mar-13,4650,4765.1,4595,4606.2,4612.984896,55152,1277,254415343,51927,94.15,170.1,-43.8
22-Mar-13,4708.3,4758,4645,4686.45,4677.248626,5639,893,26375005,3143,55.74,113,-21.85
21-Mar-13,4704,4765,4645,4753.35,4726.392828,2454,456,11598568,1255,51.14,120,49.35
20-Mar-13,4640.8,4721,4640,4701.6,4687.601054,2088,265,9787711,1702,81.51,81,60.8
19-Mar-13,4694.95,4705,4650,4678.3,4681.589788,2879,375,13478297,2041,70.89,55,-16.65
18-Mar-13,4735,4751,4665,4679.9,4705.254877,1589,284,7476650,909,57.21,86,-55.1
15-Mar-13,4705,4795,4670,4709.05,4703.951501,1299,240,6110433,705,54.27,125,4.05
14-Mar-13,4700,4712.25,4670,4703.35,4695.927759,1495,225,7020412,1089,72.84,42.25,3.35
13-Mar-13,4687,4712,4675,4693.95,4697.83871,1488,225,6990384,937,62.97,37,6.95
12-Mar-13,4720,4750,4690,4699.55,4710.6325,2800,339,13189771,2076,74.14,60,-20.45
11-Mar-13,4775,4790,4720,4728.9,4751.488642,2157,350,10248961,1234,57.21,70,-46.1
08-Mar-13,4754.4,4760,4726.9,4751.45,4745.738504,1805,305,8566058,1239,68.64,33.1,-2.95
07-Mar-13,4703,4720,4680.25,4700.55,4708.014162,1271,147,5983886,1092,85.92,39.75,-2.45
06-Mar-13,4717,4759.8,4717,4723.55,4730.210884,294,84,1390682,193,65.65,42.8,6.55
05-Mar-13,4744,4744,4700,4711.2,4717.926829,697,201,3288395,377,54.09,44,-32.8
04-Mar-13,4710,4756.9,4650.1,4689.55,4716.445294,1700,294,8017957,1046,61.53,106.8,-20.45
01-Mar-13,4770,4775,4675,4693.85,4712.892689,1491,330,7026923,1028,68.95,100,-76.15
28-Feb-13,4700,4778,4700,4752.85,4749.810078,3354,723,15930863,1873,55.84,78,52.85
27-Feb-13,4650,4695,4650,4659.5,4669.67074,1473,334,6878425,457,31.03,45,9.5
26-Feb-13,4635.5,4639.75,4601.1,4610.95,4615.050633,711,183,3281301,366,51.48,38.65,-24.55
25-Feb-13,4645,4676,4605,4641.65,4643.046486,925,190,4294818,537,58.05,71,-3.35
22-Feb-13,4610,5000,4605.1,4623.95,4658.331894,2085,422,9712622,899,43.12,394.9,13.95
21-Feb-13,4634.9,4634.9,4570,4586.45,4592.986969,3223,550,14803197,1738,53.92,64.9,-48.45
20-Feb-13,4594.05,4637.15,4581.05,4593.55,4598.133749,3686,621,16948721,1435,38.93,56.1,-0.5
19-Feb-13,4556.55,4609.95,4545.25,4593,4586.411894,908,205,4164462,512,56.39,64.7,36.45
18-Feb-13,4591.6,4605,4550,4556.55,4568.247773,1235,293,5641786,858,69.47,55,-35.05
15-Feb-13,4585,4621.65,4545.25,4591.6,4589.757442,907,257,4162910,401,44.21,76.4,6.6
14-Feb-13,4609.65,4618.55,4570,4598.4,4600.282171,1290,551,5934364,1012,78.45,48.55,-11.25
13-Feb-13,4650,4650,4600,4609.65,4627.180385,1713,233,7926360,1107,64.62,50,-40.35
12-Feb-13,4657.9,4657.9,4580,4608.1,4609.086823,1624,353,7485157,771,47.48,77.9,-49.8
11-Feb-13,4631.25,4708.9,4600.1,4615.65,4651.80531,2034,393,9461772,1155,56.78,108.8,-15.6
08-Feb-13,4759,4759,4636,4655.3,4675.681115,1292,230,6040980,884,68.42,123,-103.7
07-Feb-13,4733,4761,4701.1,4702.85,4722.770083,722,232,3409840,467,64.68,59.9,-30.15
06-Feb-13,4774,4780,4697,4712,4727.538351,1395,369,6594916,873,62.58,83,-62
05-Feb-13,4744,4780,4690.1,4728.4,4735.896419,2597,487,12299123,1624,62.53,89.9,-15.6
04-Feb-13,4741.9,4750,4683,4723.35,4719.367409,1976,382,9325470,1335,67.56,67,-18.55
01-Feb-13,4780,4780,4645,4719.05,4696.260148,2168,518,10181492,1032,47.6,135,-60.95
31-Jan-13,4659.95,4799,4634.95,4757.4,4725.668719,2436,531,11511729,1122,46.06,164.05,97.45
30-Jan-13,4627.65,4698.5,4610.15,4671.85,4660.4,775,163,3611810,463,59.74,88.35,44.2
29-Jan-13,4645,4676,4551.35,4603.9,4601.919197,7970,491,36677296,6933,86.99,124.65,-41.1
28-Jan-13,4645.2,4645.2,4580,4593.1,4600.625209,10742,206,49419916,10425,97.05,65.2,-52.1
25-Jan-13,4565,4660,4565,4645.2,4617.229574,1738,452,8024745,851,48.96,95,80.2
24-Jan-13,4528,4590,4501.05,4561.1,4538.379983,2408,753,10928419,1578,65.53,88.95,33.1
23-Jan-13,4700,4720,4480,4506.4,4567.381857,5214,1049,23814329,3019,57.9,240,-193.6
22-Jan-13,4824.7,4824.7,4681.55,4701,4742.442437,2380,325,11287013,1233,51.81,143.15,-123.7
21-Jan-13,4800,4828,4785,4790.25,4793.658777,507,90,2430385,331,65.29,43,-9.75
18-Jan-13,4803.25,4850,4785,4796,4816.977401,708,186,3410420,330,46.61,65,-7.25
17-Jan-13,4821.05,4850,4750.2,4798.65,4807.125743,1010,215,4855197,391,38.71,99.8,-22.4
16-Jan-13,4850,4879.85,4806.2,4820.7,4829.28125,352,122,1699907,189,53.69,73.65,-29.3
15-Jan-13,4874.9,4880,4816.05,4829.5,4858.974432,11577,271,56252347,11244,97.12,63.95,-45.4
14-Jan-13,4898,4925,4860.45,4883.45,4891.151721,1918,467,9381229,949,49.48,64.55,-14.55
11-Jan-13,4898.9,4898.9,4807,4821.4,4831.917706,3609,573,17438391,1887,52.29,91.9,-77.5
10-Jan-13,4966.5,4979.95,4845,4854.1,4877.166968,2216,365,10807802,1056,47.65,134.95,-112.4
09-Jan-13,4900,4965.8,4900,4941.9,4947.750276,905,222,4477714,539,59.56,65.8,41.9
08-Jan-13,4890,4920,4871.8,4887.6,4894.680744,1397,203,6837869,544,38.94,48.2,-2.4
07-Jan-13,4853.05,4911.45,4853.05,4876.05,4897.778183,11523,280,56437098,10632,92.27,58.4,23
04-Jan-13,4920,4931.9,4868,4875.1,4899.785124,968,205,4742992,474,48.97,63.9,-44.9
03-Jan-13,4960,4969.95,4875,4897.55,4900.465759,23510,330,115209950,22632,96.27,94.95,-62.45
02-Jan-13,4990,5040,4923,4941.6,4963.079871,2479,418,12303475,1387,55.95,117,-48.4
01-Jan-13,4990.4,4999,4940.05,4974.05,4975.191752,5747,151,28592427,5332,92.78,58.95,-16.35
31-Dec-12,4960,5000,4960,4990.4,4990.98071,1296,217,6468311,645,49.77,40,30.4
28-Dec-12,4945,4999,4932,4960.7,4969.917499,2303,632,11445720,1001,43.47,67,15.7
27-Dec-12,4849,5024.85,4825.05,4946.6,4903.873207,13037,746,63931795,12238,93.87,199.8,97.6
26-Dec-12,4849.15,4859.95,4795,4824.8,4831.934332,2269,594,10963659,1214,53.5,64.95,-24.35
24-Dec-12,4856.8,4870.35,4815.1,4838.4,4838.511655,858,167,4151443,424,49.42,55.25,-18.4
21-Dec-12,4880,4958,4850.9,4891.75,4909.509521,1733,339,8508180,917,52.91,107.1,11.75
20-Dec-12,4899,4939,4830,4890.85,4903.548232,3535,323,17334043,2773,78.44,109,-8.15
19-Dec-12,4800,4940,4755,4903.6,4875.806031,2686,890,13096415,1466,54.58,185,103.6
18-Dec-12,4753.5,4851,4753.5,4777.35,4785.607539,902,250,4316618,488,54.1,97.5,23.85
17-Dec-12,4818.75,4823.75,4700,4781,4784.717068,873,214,4177058,537,61.51,123.75,-37.75
14-Dec-12,4800,4835,4751,4799.7,4799.280994,3904,192,18736393,434,11.12,84,-0.3
13-Dec-12,4811.1,4860,4790.4,4844.35,4827.248748,2396,319,11566088,1687,70.41,69.6,33.25
12-Dec-12,4815,4823,4793.05,4809.55,4808.980707,933,177,4486779,429,45.98,29.95,-5.45
11-Dec-12,4751,4847.9,4751,4819.35,4799.323484,1286,236,6171930,652,50.7,96.9,68.35
10-Dec-12,4820,4820,4790,4797.2,4804.334126,1682,278,8080890,1301,77.35,30,-22.8
07-Dec-12,4840.4,4840.4,4800.05,4827.1,4824.881478,5712,173,27559723,5477,95.89,40.35,-13.3
06-Dec-12,4790,4855,4790,4814.55,4816.69258,1415,286,6815620,707,49.96,65,24.55
05-Dec-12,4790,4850,4790,4825.05,4812.958723,3634,388,17490292,2906,79.97,60,35.05
04-Dec-12,4740,4775.05,4719,4767.65,4753.528671,1430,364,6797546,701,49.02,56.05,27.65
03-Dec-12,4750,4799.05,4661.55,4688.35,4718.764056,3166,601,14939607,2044,64.56,137.5,-61.65
30-Nov-12,4750,4900,4660.05,4765.45,4730.986254,10767,823,50938529,8910,82.75,239.95,15.45
29-Nov-12,4659.9,4930,4605.05,4756.15,4748.516037,6641,994,31534895,3284,49.45,324.95,96.25
27-Nov-12,4550.05,4664.95,4550.05,4616.1,4640.487566,1327,226,6157927,864,65.11,114.9,66.05
26-Nov-12,4670,4685,4596,4600.35,4633.663907,2657,398,12311645,1544,58.11,89,-69.65
23-Nov-12,4585,4623,4585,4611.85,4602.139163,1315,306,6051813,715,54.37,38,26.85
22-Nov-12,4608,4630,4590.8,4615.8,4617.334045,937,203,4326442,518,55.28,39.2,7.8
21-Nov-12,4610.5,4639.95,4609.9,4613.55,4617.790774,607,141,2802999,432,71.17,30.05,3.05
20-Nov-12,4625,4652,4590,4602.05,4619.017991,1334,344,6161770,606,45.43,62,-22.95
19-Nov-12,4720,4720,4588,4603.5,4642.99343,1522,450,7066636,900,59.13,132,-116.5
16-Nov-12,4779.95,4779.95,4701,4709.3,4716.880671,1014,179,4782917,594,58.58,78.95,-70.65
15-Nov-12,4770,4780,4718,4730.35,4731.998377,1232,236,5829822,418,33.93,62,-39.65
13-Nov-12,4825,4849.8,4755.15,4785.3,4787.724046,1127,217,5395765,615,54.57,94.65,-39.7
12-Nov-12,4870,4885,4801,4815.45,4857.197174,10686,242,51904009,569,5.32,84,-54.55
09-Nov-12,4908,4925,4856,4865.05,4879.938262,1231,217,6007204,722,58.65,69,-42.95
08-Nov-12,4850,4910,4850,4899.45,4893.639369,1331,304,6513434,766,57.55,60,49.45
07-Nov-12,4852.05,4884,4852.05,4862.4,4868.75718,1149,247,5594202,638,55.53,31.95,10.35
06-Nov-12,4837.7,4885,4837.7,4860.15,4865.436081,1674,353,8144740,770,46,47.3,22.45
05-Nov-12,4780,4836.95,4761,4828.9,4814.659619,2885,517,13890293,1610,55.81,75.95,48.9
02-Nov-12,4738,4775,4734.4,4765.55,4760.632133,1139,288,5422360,703,61.72,40.6,27.55
01-Nov-12,4676.05,4725,4676.05,4710.05,4708.043259,1387,300,6530056,550,39.65,48.95,34
31-Oct-12,4694.95,4708.05,4672.1,4683.1,4688.571887,1558,229,7304795,1050,67.39,35.95,-11.85
30-Oct-12,4675.05,4684.7,4638.15,4673.05,4663.79561,1458,236,6799814,920,63.1,46.55,-2
29-Oct-12,4670,4692,4650,4671.8,4676.591232,844,176,3947043,508,60.19,42,1.8
26-Oct-12,4679,4683.8,4652,4661.7,4665.066998,806,223,3760044,348,43.18,31.8,-17.3
25-Oct-12,4691.55,4715,4671,4687.4,4683.334688,738,180,3456301,401,54.34,44,-4.15
23-Oct-12,4732.55,4750.05,4650,4670.75,4687.192109,2712,305,12711665,1970,72.64,100.05,-61.8
22-Oct-12,4751.85,4786,4695.85,4740.65,4759.436214,1215,200,5782715,573,47.16,90.15,-11.2
19-Oct-12,4720,4790,4720,4775.35,4744.173854,1461,255,6931238,906,62.01,70,55.35
18-Oct-12,4778,4778,4715.2,4725.6,4749.791949,36169,337,171795225,35415,97.92,62.8,-52.4
17-Oct-12,4754.9,4781.95,4735,4743.95,4752.58384,1646,357,7822753,715,43.44,46.95,-10.95
16-Oct-12,4700,4781,4683.1,4756.4,4741.806971,8377,1749,39722117,6950,82.97,97.9,56.4
15-Oct-12,4652,4700,4640,4685.4,4667.861593,1958,390,9139673,926,47.29,60,33.4
12-Oct-12,4652,4683.9,4642,4674.75,4674.452957,34511,297,161320046,33679,97.59,41.9,22.75
11-Oct-12,4649,4747.85,4575.05,4641.15,4677.843841,4457,854,20849150,1123,25.2,172.8,-7.85
10-Oct-12,4630,4660,4605,4649.65,4643.472767,10043,706,46634397,8930,88.92,55,19.65
09-Oct-12,4611,4665,4610.45,4622.5,4637.953629,2480,459,11502125,1278,51.53,54.55,11.5
08-Oct-12,4611.3,4615,4480.35,4595.45,4580.126524,1312,297,6009126,650,49.54,134.65,-15.85
05-Oct-12,4595,4610,4583,4595.7,4596.321346,1724,402,7924058,984,57.08,27,0.7
04-Oct-12,4608,4650,4510,4589.6,4568.866056,2292,444,10471841,1455,63.48,140,-18.4
03-Oct-12,4410,4563.95,4410,4554.8,4527.475642,5645,950,25557600,3379,59.86,153.95,144.8
01-Oct-12,4429.95,4443.8,4407,4430.35,4428.452093,1816,357,8042069,927,51.05,36.8,0.4
28-Sep-12,4374.95,4440,4310.2,4374.35,4385.897246,7698,938,33762637,2592,33.67,129.8,-0.6
27-Sep-12,4374.95,4374.95,4305.55,4328.4,4326.197547,2364,496,10227131,1179,49.87,69.4,-46.55
26-Sep-12,4355,4389.9,4340,4342.7,4358.942669,1971,361,8591476,1243,63.06,49.9,-12.3
25-Sep-12,4355.5,4397,4339,4352.5,4354.995473,71578,453,311721866,70355,98.29,58,-3
24-Sep-12,4369,4390,4325,4355.45,4355.173752,2705,487,11780745,1567,57.93,65,-13.55
21-Sep-12,4374.15,4395,4349.9,4350.35,4351.048862,105910,955,460819585,103878,98.08,45.1,-23.8
20-Sep-12,4424.95,4424.95,4352,4374.55,4378.509623,2494,541,10920003,1336,53.57,72.95,-50.4
18-Sep-12,4452.55,4459.9,4402,4412.3,4421.327286,2811,610,12428351,1520,54.07,57.9,-40.25
17-Sep-12,4492,4538.95,4450,4473.85,4473.171164,3558,517,15915543,1789,50.28,88.95,-18.15
14-Sep-12,4599,4599,4471,4482.25,4494.27232,8031,933,36093501,4913,61.18,128,-116.75
13-Sep-12,4570,4570,4510,4542.7,4539.68716,1838,428,8343945,777,42.27,60,-27.3
12-Sep-12,4598,4598,4556.1,4569.4,4574.403949,4862,674,22240752,3866,79.51,41.9,-28.6
11-Sep-12,4639.9,4639.9,4510,4530.05,4553.591234,2236,462,10181830,1457,65.16,129.9,-109.85
10-Sep-12,4600.05,4644.45,4580,4587.25,4597.812659,7062,348,32469753,6386,90.43,64.45,-12.8
08-Sep-12,4650,4669.9,4605.2,4644.45,4640.823417,521,104,2417869,252,48.37,64.7,-5.55
07-Sep-12,4590,4650,4582.25,4601.2,4607.890276,1522,358,7013209,519,34.1,67.75,11.2
06-Sep-12,4539,4634,4539,4597.95,4602.685251,1417,217,6522005,872,61.54,95,58.95
05-Sep-12,4610.05,4635,4580,4589.95,4600.222222,11160,181,51338480,10669,95.6,55,-20.1
04-Sep-12,4628,4670,4600,4617.15,4623.264169,1041,235,4812818,400,38.42,70,-10.85
03-Sep-12,4622.05,4643,4591.2,4601.05,4610.312579,1590,330,7330397,802,50.44,51.8,-21
31-Aug-12,4670,4700,4612,4657.1,4657.11824,20044,534,93347278,18509,92.34,88,-12.9
30-Aug-12,4670,4705.95,4630,4654.95,4675.588235,1428,352,6676740,670,46.92,75.95,-15.05
29-Aug-12,4696.65,4706,4643.05,4693.2,4670.756454,1162,275,5427419,371,31.93,62.95,-3.45
28-Aug-12,4718,4723.95,4610,4696.65,4684.043381,4472,653,20947042,3232,72.27,113.95,-21.35
27-Aug-12,4730,4749.9,4543.6,4717.45,4709.742094,5281,647,24872148,3485,65.99,206.3,-12.55
24-Aug-12,4668.95,4730,4601,4711.2,4677.773932,3698,805,17298408,1196,32.34,129,42.25
23-Aug-12,4590,4712,4582,4695.6,4673.636583,5385,1097,25167533,2175,40.39,130,105.6
22-Aug-12,4590,4600,4560.65,4580.45,4585.445164,2471,250,11330635,784,31.73,39.35,-9.55
21-Aug-12,4489.95,4640,4445,4590.95,4583.903519,13298,1182,60956749,6530,49.11,195,101
17-Aug-12,4439,4484.75,4439,4459.95,4460.780951,6793,319,30302085,5927,87.25,45.75,20.95
16-Aug-12,4440,4455,4420,4430.85,4434.413983,1087,244,4820208,599,55.11,35,-9.15
14-Aug-12,4430,4456.95,4430,4453.65,4442.580879,30731,197,136524953,23294,75.8,26.95,23.65
13-Aug-12,4400,4433,4400,4428.5,4418.445367,1565,170,6914867,1076,68.75,33,28.5
10-Aug-12,4459,4459,4396,4406.5,4414.942242,883,235,3898394,431,48.81,63,-52.5
09-Aug-12,4415,4450,4409,4442.05,4440.521354,1241,244,5510687,859,69.22,41,27.05
08-Aug-12,4450,4450,4391,4414.15,4415.234907,1822,422,8044558,904,49.62,59,-35.85
07-Aug-12,4386,4478.95,4375,4448.95,4430.699586,3625,443,16061286,2389,65.9,103.95,62.95
06-Aug-12,4399.95,4488,4379.15,4386.85,4405.455138,3834,417,16890515,2965,77.33,108.85,-13.1
03-Aug-12,4380.05,4399.95,4359,4389.15,4388.966647,27344,486,120011904,25995,95.07,40.95,9.1
02-Aug-12,4437,4449.45,4375,4398.35,4418.232558,2279,466,10069152,1291,56.65,74.45,-38.65
01-Aug-12,4462.05,4482.95,4425,4437.35,4446.57093,1720,374,7648102,875,50.87,57.95,-24.7
31-Jul-12,4500,4500,4458.25,4462,4468.476575,1238,192,5531974,920,74.31,41.75,-38
30-Jul-12,4462.7,4530,4402.05,4499.9,4497.569093,3119,421,14027918,1707,54.73,127.95,37.2
27-Jul-12,4470,4491,4421,4448.05,4458.623578,3164,402,14107085,1501,47.44,70,-21.95
26-Jul-12,4470,4472,4421,4428.95,4444.763583,681,156,3026884,387,56.83,51,-41.05
25-Jul-12,4445,4468.95,4420,4438.85,4443.786667,750,170,3332840,495,66,48.95,-6.15
24-Jul-12,4460,4489,4439,4452.85,4461.452924,2411,277,10756563,1837,76.19,50,-7.15
23-Jul-12,4524,4524,4452.1,4466.6,4472.397004,1068,299,4776520,462,43.26,71.9,-57.4
20-Jul-12,4500,4545,4486.85,4524.35,4528.074606,5710,678,25855306,2819,49.37,58.15,24.35
19-Jul-12,4505.05,4518,4484.05,4490.1,4497.618579,915,82,4115321,736,80.44,33.95,-14.95
18-Jul-12,4490,4510,4480,4503.65,4499.666228,1519,108,6834993,1396,91.9,30,13.65
17-Jul-12,4564.9,4564.9,4485,4497.05,4509.152726,2403,257,10835494,1754,72.99,79.9,-67.85
16-Jul-12,4481,4535,4481,4522.75,4514.665787,3791,622,17115098,2686,70.85,54,41.75
13-Jul-12,4508,4520,4461,4474.75,4492.569869,1374,325,6172791,675,49.13,59,-33.25
12-Jul-12,4488,4511.45,4465.55,4500.15,4499.952856,41575,555,187085540,40475,97.35,45.9,12.15
11-Jul-12,4462,4508,4460,4493.9,4469.165962,13009,427,58139380,11746,90.29,48,31.9
10-Jul-12,4445,4465.9,4439.95,4460.45,4457.976369,931,201,4150376,461,49.52,25.95,15.45
09-Jul-12,4425.05,4470,4420,4432.75,4443.396656,2153,475,9566633,965,44.82,50,7.7
06-Jul-12,4470,4470,4415,4435.95,4422.315541,15250,758,67440312,13331,87.42,55,-34.05
05-Jul-12,4504.9,4504.9,4455,4469.15,4485.506658,33567,432,150565002,32480,96.76,49.9,-35.75
04-Jul-12,4526,4526,4481,4497.8,4502.972617,1972,290,8879862,1353,68.61,45,-28.2
03-Jul-12,4584.8,4584.8,4520,4527.45,4541.54951,919,161,4173684,367,39.93,64.8,-57.35
02-Jul-12,4540,4599,4538,4540.75,4556.914625,1347,313,6138164,615,45.66,61,0.75
29-Jun-12,4496,4545,4488,4535.85,4519.469579,3731,537,16862141,2689,72.07,57,39.85
28-Jun-12,4534.35,4534.35,4490,4495.4,4502.571199,1868,334,8410803,1243,66.54,44.35,-38.95
27-Jun-12,4520,4520,4491.05,4509.75,4507.950937,1121,136,5053413,830,74.04,28.95,-10.25
26-Jun-12,4544.9,4544.9,4455,4482.65,4471.331867,1591,361,7113889,718,45.13,89.9,-62.25
25-Jun-12,4538.95,4538.95,4410,4499.6,4496.64303,1650,300,7419461,1054,63.88,128.95,-39.35
22-Jun-12,4405,4550,4405,4516.25,4524.328923,2721,645,12310699,1493,54.87,145,111.25
21-Jun-12,4575.1,4575.1,4470,4478.05,4491.62797,4462,686,20041644,3378,75.71,105.1,-97.05
20-Jun-12,4579.5,4620,4555,4587,4586.586558,1473,383,6756042,524,35.57,65,7.5
19-Jun-12,4491.05,4591.85,4491.05,4581.8,4566.918784,2204,440,10065489,943,42.79,100.8,90.75
18-Jun-12,4553.95,4569.95,4494,4508.95,4524.456871,1368,322,6189457,602,44.01,75.95,-45
15-Jun-12,4515,4543.25,4505,4509.8,4510.16872,42941,530,193671155,41476,96.59,38.25,-5.2
14-Jun-12,4544,4549.65,4520.15,4533.55,4533.942518,1096,221,4969201,409,37.32,29.5,-10.45
13-Jun-12,4481,4553.6,4463,4526.55,4529.400437,6408,799,29024398,3194,49.84,90.6,45.55
12-Jun-12,4474,4522,4450.05,4477.35,4471.537586,37780,598,168934690,35891,95,71.95,3.35
11-Jun-12,4555,4555,4461,4508.55,4480.013071,30296,1208,135726476,28007,92.44,94,-46.45
08-Jun-12,4547,4550,4500,4533.4,4539.146896,9762,729,44311152,7876,80.68,50,-13.6
07-Jun-12,4540,4547,4501,4536.75,4530.857971,2415,498,10942022,968,40.08,46,-3.25
06-Jun-12,4567,4589,4530,4551.75,4548.809209,3323,323,15115693,2703,81.34,59,-15.25
05-Jun-12,4530,4570,4525,4532.5,4539.304688,1024,199,4648248,532,51.95,45,2.5
04-Jun-12,4532.05,4564.3,4516,4527.5,4534.069067,1361,248,6170868,728,53.49,48.3,-4.55
01-Jun-12,4509.95,4590,4502,4569.25,4562.35034,1764,475,8047986,571,32.37,88,59.3
31-May-12,4477.95,4514,4471,4504.45,4487.128264,3906,386,17526723,2981,76.32,43,26.5
30-May-12,4540.05,4546.2,4421,4465,4468.538279,8425,2717,37647435,5578,66.21,125.2,-75.05
29-May-12,4577.5,4577.5,4528.3,4539.7,4544.752294,763,171,3467646,538,70.51,49.2,-37.8
28-May-12,4574.95,4574.95,4512,4546.05,4533.456716,1340,266,6074832,541,40.37,62.95,-28.9
25-May-12,4579.95,4613,4530,4544.7,4551.856312,1204,295,5480435,586,48.67,83,-35.25
24-May-12,4643.95,4643.95,4530,4547.35,4564.799038,2911,757,13288130,2131,73.21,113.95,-96.6
23-May-12,4699,4700,4606.05,4618.8,4647.629419,1584,314,7361845,894,56.44,93.95,-80.2
22-May-12,4680,4719,4665.05,4682,4698.541084,1144,254,5375131,531,46.42,53.95,2
21-May-12,4747,4747,4525,4668.05,4691.154412,1224,302,5741973,662,54.08,222,-78.95
18-May-12,4690,4710,4650,4697.95,4685.857453,2301,350,10782158,981,42.63,60,7.95
17-May-12,4595,4711,4595,4687.65,4676.157357,3133,692,14650401,1503,47.97,116,92.65
16-May-12,4619.55,4619.55,4554.55,4568.3,4569.458436,1215,267,5551892,514,42.3,65,-51.25
15-May-12,4601.1,4654,4601,4619.55,4638.800697,2870,438,13313358,1939,67.56,53,18.45
14-May-12,4574.95,4679.95,4520,4627.45,4594.909013,2330,432,10706138,1112,47.73,159.95,52.5
11-May-12,4500,4573.95,4485.55,4544.5,4524.454822,2634,390,11917414,1174,44.57,88.4,44.5
10-May-12,4486.75,4540,4455,4510.05,4490.868835,1906,372,8559596,835,43.81,85,23.3
09-May-12,4589,4589,4435.75,4461.45,4462.614395,3807,903,16989173,1604,42.13,153.25,-127.55
08-May-12,4599.9,4620,4409,4505.55,4517.936185,8556,725,38655462,6220,72.7,211,-94.35
07-May-12,4549.25,4610.8,4510.3,4589.45,4569.846882,2854,515,13042343,1142,40.01,100.5,40.2
04-May-12,4575.05,4690,4546.1,4556.35,4584.29336,4578,917,20986895,1699,37.11,143.9,-18.7
